x,y,t
-0.007986,0.365789,0.076301
-0.009034,0.365535,0.076401
-0.010082,0.365279,0.076501
-0.011130,0.365019,0.076601
-0.012177,0.364756,0.076701
-0.013225,0.364490,0.076801
-0.014273,0.364222,0.076901
-0.015320,0.363950,0.077001
-0.016368,0.363675,0.077101
-0.017415,0.363397,0.077201
-0.018462,0.363116,0.077301
-0.019509,0.362831,0.077401
-0.020556,0.362544,0.077501
-0.021602,0.362254,0.077601
-0.022649,0.361961,0.077701
-0.023695,0.361664,0.077801
-0.024741,0.361365,0.077901
-0.025787,0.361062,0.078001
-0.026832,0.360756,0.078101
-0.027877,0.360448,0.078201
-0.028923,0.360136,0.078301
-0.029967,0.359821,0.078401
-0.031012,0.359503,0.078501
-0.032056,0.359181,0.078601
-0.033100,0.358857,0.078701
-0.034144,0.358530,0.078801
-0.035188,0.358199,0.078901
-0.036231,0.357866,0.079001
-0.037274,0.357529,0.079101
-0.038316,0.357189,0.079201
-0.039358,0.356846,0.079301
-0.040400,0.356500,0.079401
-0.041442,0.356151,0.079501
-0.042483,0.355798,0.079601
-0.043524,0.355443,0.079701
-0.044564,0.355084,0.079801
-0.045604,0.354722,0.079901
-0.046644,0.354357,0.080001
-0.047683,0.353989,0.080101
-0.048721,0.353618,0.080201
-0.049760,0.353243,0.080301
-0.050798,0.352866,0.080401
-0.051835,0.352485,0.080501
-0.052872,0.352101,0.080601
-0.053908,0.351714,0.080701
-0.054944,0.351324,0.080801
-0.055980,0.350930,0.080901
-0.057015,0.350534,0.081001
-0.058049,0.350134,0.081101
-0.059083,0.349731,0.081201
-0.060116,0.349325,0.081301
-0.061149,0.348916,0.081401
-0.062182,0.348503,0.081501
-0.063213,0.348087,0.081601
-0.064244,0.347669,0.081701
-0.065275,0.347246,0.081801
-0.066305,0.346821,0.081901
-0.067334,0.346393,0.082001
-0.068363,0.345961,0.082101
-0.069391,0.345526,0.082201
-0.070418,0.345088,0.082301
-0.071445,0.344647,0.082401
-0.072471,0.344202,0.082501
-0.073497,0.343755,0.082601
-0.074521,0.343304,0.082701
-0.075545,0.342850,0.082801
-0.076569,0.342392,0.082901
-0.077591,0.341932,0.083001
-0.078613,0.341468,0.083101
-0.079634,0.341001,0.083201
-0.080655,0.340531,0.083301
-0.081674,0.340057,0.083401
-0.082693,0.339581,0.083501
-0.083711,0.339101,0.083601
-0.084729,0.338618,0.083701
-0.085745,0.338131,0.083801
-0.086761,0.337642,0.083901
-0.087776,0.337149,0.084001
-0.088789,0.336653,0.084101
-0.089803,0.336153,0.084201
-0.090815,0.335651,0.084301
-0.091826,0.335145,0.084401
-0.092837,0.334636,0.084501
-0.093846,0.334123,0.084601
-0.094855,0.333608,0.084701
-0.095863,0.333089,0.084801
-0.096869,0.332567,0.084901
-0.097875,0.332042,0.085001
-0.098880,0.331513,0.085101
-0.099884,0.330981,0.085201
-0.100887,0.330446,0.085301
-0.101889,0.329908,0.085401
-0.102890,0.329367,0.085501
-0.103890,0.328822,0.085601
-0.104889,0.328274,0.085701
-0.105887,0.327722,0.085801
-0.106883,0.327168,0.085901
-0.107879,0.326610,0.086001
-0.108874,0.326049,0.086101
-0.109867,0.325484,0.086201
-0.110860,0.324917,0.086301
-0.111851,0.324346,0.086401
-0.112842,0.323772,0.086501
-0.113831,0.323194,0.086601
-0.114819,0.322614,0.086701
-0.115805,0.322030,0.086801
-0.116791,0.321442,0.086901
-0.117775,0.320852,0.087001
-0.118759,0.320258,0.087101
-0.119741,0.319661,0.087201
-0.120721,0.319061,0.087301
-0.121701,0.318457,0.087401
-0.122679,0.317850,0.087501
-0.123656,0.317240,0.087601
-0.124632,0.316627,0.087701
-0.125607,0.316010,0.087801
-0.126580,0.315391,0.087901
-0.127552,0.314767,0.088001
-0.128522,0.314141,0.088101
-0.129492,0.313511,0.088201
-0.130459,0.312878,0.088301
-0.131426,0.312242,0.088401
-0.132391,0.311603,0.088501
-0.133355,0.310960,0.088601
-0.134317,0.310314,0.088701
-0.135278,0.309665,0.088801
-0.136238,0.309012,0.088901
-0.137196,0.308356,0.089001
-0.138152,0.307697,0.089101
-0.139108,0.307035,0.089201
-0.140061,0.306370,0.089301
-0.141013,0.305701,0.089401
-0.141964,0.305029,0.089501
-0.142913,0.304353,0.089601
-0.143861,0.303675,0.089701
-0.144807,0.302993,0.089801
-0.145752,0.302308,0.089901
-0.146695,0.301619,0.090001
-0.147636,0.300928,0.090101
-0.148576,0.300233,0.090201
-0.149514,0.299535,0.090301
-0.150451,0.298834,0.090401
-0.151386,0.298129,0.090501
-0.152319,0.297421,0.090601
-0.153251,0.296710,0.090701
-0.154181,0.295996,0.090801
-0.155109,0.295278,0.090901
-0.156035,0.294557,0.091001
-0.156960,0.293833,0.091101
-0.157883,0.293106,0.091201
-0.158805,0.292376,0.091301
-0.159725,0.291642,0.091401
-0.160642,0.290905,0.091501
-0.161559,0.290165,0.091601
-0.162473,0.289422,0.091701
-0.163385,0.288675,0.091801
