r,x,y,z,t
46.799999, 21.314821,8.930135,71.176666,49.445045
180.100006, 30.696938,18.504698,213.397186,48.075935
180.100006, 44.095558,15.316675,254.234314,48.446083
180.100006, -30.780663,-18.771008,217.170486,48.621635
180.100006, 41.499920,15.896610,245.273193,48.961037
180.100006, -30.636320,-18.617025,213.576767,49.159302
180.100006, -44.580669,-15.147987,255.964569,49.535896
180.100006, 30.906315,18.814314,218.234787,49.707680
153.500000, -27.854675,-17.299398,180.627319,48.201103
153.500000, -36.655552,-14.888123,205.595490,48.550819
153.500000, 28.328085,17.082527,181.370300,48.786674
153.500000, 37.640541,14.741795,208.767014,49.145714
153.500000, -27.852442,-17.281979,180.627274,49.369171
153.500000, -36.672138,-15.035291,205.595322,49.718788
126.800003, -40.547615,-12.777646,194.389740,48.103210
126.800003, 25.411245,16.497818,157.501190,48.276779
126.800003, -32.577065,-13.824026,169.606293,48.649506
126.800003, 25.823088,15.555457,150.386948,48.922356
126.800003, 33.324284,13.748172,171.766495,49.303215
126.800003, -25.245062,-15.755595,149.008011,49.564857
73.500000, 21.227142,11.677010,92.830368,48.053421
73.500000, -26.566586,-10.686607,106.679382,48.579086
73.500000, 17.301411,12.786353,82.996063,48.908073
73.500000, 19.363899,12.087279,87.850151,49.321762
46.900002, -16.356453,-9.719685,59.551117,48.089722
46.900002, -19.703224,-9.144867,67.461136,48.711197
46.900002, 15.326189,9.939803,57.120163,49.199966
100.199997, 20.679159,14.799226,114.855804,48.116600
100.199997, 24.610134,13.406399,123.748878,48.488930
100.199997, -31.941566,-12.073236,144.506775,48.952408
100.199997, 20.682177,14.815922,114.856003,49.205719
180.199997, -38.674931,-16.372700,235.922333,48.281342
180.199997, 31.800085,18.025465,215.123596,48.509560
180.199997, -47.335461,-14.852585,265.846039,48.920769
180.199997, 31.974701,18.776575,225.736618,49.075096
180.199997, -34.400158,-17.217419,222.213104,49.350723
180.199997, 37.236332,16.604000,231.290741,49.639145
153.600006, 37.634567,14.850986,208.800491,48.016823
153.600006, -27.878477,-17.307526,180.760239,48.240578
153.600006, -36.698414,-14.942517,205.801758,48.590393
153.600006, 28.327192,17.111652,181.463028,48.825851
153.600006, 37.626514,14.780837,208.799408,49.184494
153.600006, -27.875521,-17.284931,180.760239,49.408249
126.900002, -30.566761,-14.253389,163.541916,48.147346
126.900002, 28.329329,14.819273,157.291901,48.454712
126.900002, -32.663803,-13.930619,169.919922,48.816925
126.900002, 25.775381,15.568129,150.362411,49.088783
126.900002, 33.162415,13.739925,171.378601,49.467560
100.300003, 31.923714,12.130424,144.523758,48.050049
100.300003, -20.703030,-14.805927,114.969795,48.304054
100.300003, -24.623983,-13.386812,123.883270,48.676285
100.300003, 31.912022,12.038372,144.526978,49.138672
100.300003, -20.703659,-14.810503,114.970116,49.392578
73.599998, 22.180611,11.465938,95.365822,48.073456
73.599998, -23.496990,-11.204514,98.757195,48.524139
73.599998, 20.956434,11.728766,92.230499,48.928406
73.599998, -28.655027,-10.484318,112.296249,49.521217
47.000000, 19.698963,9.151608,67.536789,48.371498
47.000000, -15.371988,-9.935722,57.311153,48.860367
47.000000, -17.336967,-9.541419,61.963978,49.406761
180.300003, 38.661587,16.366676,235.972549,48.140106
180.300003, -31.824408,-18.008549,215.282639,48.368523
180.300003, 47.080185,14.826789,265.035858,48.775566
180.300003, -31.865549,-18.825592,225.073853,48.931282
180.300003, 34.873672,17.170921,223.764816,49.210381
180.300003, -36.361912,-16.782978,228.591400,49.490074
153.699997, -37.619720,-14.891020,208.830002,48.187416
153.699997, 27.902943,17.318508,180.893509,48.411469
153.699997, 36.743961,15.015206,206.009888,48.761383
153.699997, -28.315048,-17.062571,181.554962,48.996544
153.699997, -37.611748,-14.817572,208.830124,49.354691
153.699997, 27.899288,17.291100,180.893799,49.578743
127.000000, -28.067348,-14.918166,156.630081,48.281242
127.000000, 33.510204,13.742208,172.566574,48.655060
127.000000, -25.137152,-15.827119,148.949432,48.913727
127.000000, -31.535044,-14.072823,166.534790,49.275444
127.000000, 27.027134,15.164305,153.760040,49.565849
73.699997, -20.589617,-11.843503,91.363960,48.090515
73.699997, -27.486784,-10.599510,109.273636,48.644150
73.699997, 16.832653,13.043301,82.302795,48.946953
73.699997, 18.802637,12.271379,86.509026,49.356674
100.400002, -31.887848,-12.073761,144.534744,48.055405
100.400002, 20.728468,14.814979,115.084976,48.310005
100.400002, 24.651598,13.435303,124.020073,48.682037
100.400002, -31.881874,-12.033278,144.533859,49.143333
100.400002, 20.727163,14.807684,115.084862,49.397934
47.099998, -15.005913,-10.033089,56.433884,48.360390
47.099998, -16.622200,-9.677207,60.349686,48.890518
47.099998, -20.719629,-9.031182,70.016876,49.553650
180.399994, -36.118042,-16.792566,227.836838,48.089523
180.399994, 34.422894,17.287300,222.644821,48.349480
180.399994, -37.107910,-16.602169,231.069260,48.636612
180.399994, 33.199230,17.607496,219.034073,48.883278
180.399994, -39.994164,-16.071072,240.515396,49.199867
180.399994, 31.085693,18.348694,213.904846,49.413506
153.800003, -37.591415,-14.853550,208.843567,48.202690
153.800003, 27.921690,17.269791,181.030212,48.427139
153.800003, 36.786945,15.025414,206.232239,48.777153
153.800003, -28.313139,-17.104225,181.643204,49.011818
153.800003, -37.582817,-14.773082,208.844055,49.369568
153.800003, 27.927973,17.315899,181.030151,49.593918
127.099998, 37.750401,13.226651,185.675018,48.016922
127.099998, -24.398483,-16.472580,150.813995,48.216972
127.099998, -33.074669,-13.805234,171.275299,48.598526
127.099998, 25.496206,15.671395,149.875320,48.864334
127.099998, 32.377544,13.914332,169.166214,49.233986
127.099998, -26.124765,-15.486683,151.429047,49.510704
47.200001, -17.921600,-9.445875,63.513336,48.650101
47.200001, 18.508072,9.349442,64.902863,49.218712
73.800003, -22.620640,-11.388865,96.606606,48.074944
73.800003, 22.665932,11.367785,96.789177,48.508171
73.800003, -22.530409,-11.420282,96.426987,48.938820
73.800003, 22.819660,11.362331,97.171791,49.374924
100.500000, 24.667835,13.419005,124.159180,48.207153
100.500000, -31.849644,-12.042500,144.529022,48.667160
100.500000, 20.751497,14.800261,115.200706,48.922554
100.500000, 24.672232,13.442119,124.159340,49.294388
180.500000, -32.208199,-18.886784,227.308075,48.008690
180.500000, 33.758514,17.402475,220.484894,48.278961
180.500000, -38.808056,-16.319862,236.669586,48.582558
180.500000, 31.748528,18.062002,215.293076,48.809288
180.500000, -48.779724,-15.038839,271.269989,49.242516
180.500000, 32.727516,18.785473,230.516815,49.389702
180.500000, -32.183983,-17.915771,215.660797,49.647575
153.899994, 37.550503,14.761526,208.835968,48.147148
153.899994, -27.949129,-17.262554,181.170410,48.371994
153.899994, -36.832455,-15.018504,206.468887,48.722206
153.899994, 28.301607,17.095325,181.726685,48.956375
153.899994, 37.563976,14.880700,208.837311,49.313530
153.899994, -27.954447,-17.303305,181.170227,49.538376
127.199997, 30.525917,14.274234,163.681229,48.128799
127.199997, -28.474947,-14.765281,157.983154,48.437256
127.199997, 32.373257,13.988729,169.321136,48.794609
127.199997, -26.113535,-15.478507,151.493210,49.071228
127.199997, -34.251801,-13.606514,174.949829,49.462204
127.199997, 24.759554,15.991540,148.436676,49.709862
47.299999, -15.507510,-9.955251,57.857422,48.433784
47.299999, -17.568609,-9.536946,62.745907,48.982559
47.299999, 19.512716,9.188157,67.354294,49.586380
100.599998, -24.690624,-13.427539,124.303368,48.238594
100.599998, 31.812210,12.091164,144.493820,48.697113
100.599998, -20.781235,-14.801691,115.318085,48.953499
100.599998, -24.690374,-13.425898,124.303429,49.325233
73.900002, -24.250206,-11.124322,100.919327,48.088531
73.900002, 19.960800,12.015075,89.923958,48.474350
73.900002, 24.676460,11.061495,102.027740,48.955681
73.900002, -19.382536,-12.157711,88.456551,49.331581
180.600006, -29.843601,-18.637140,209.061813,48.018806
180.600006, -37.659706,-16.561941,232.661682,48.326668
180.600006, 32.835754,17.707006,218.220840,48.567978
180.600006, -41.186264,-15.756873,244.735672,48.897362
180.600006, 30.745146,18.566151,214.032150,49.098701
180.600006, 44.328869,15.313086,255.500839,49.470535
180.600006, -30.883438,-18.850498,218.169434,49.644501
154.000000, 37.546822,14.917349,208.860504,48.124336
154.000000, -27.972197,-17.253336,181.307220,48.349579
154.000000, -36.865044,-14.935434,206.691803,48.699989
154.000000, 28.294971,17.099350,181.816727,48.933662
154.000000, 37.536884,14.822501,208.861862,49.290421
154.000000, -27.977282,-17.292038,181.306961,49.515564
127.300003, 27.855242,14.945599,156.319214,48.422279
127.300003, -34.384403,-13.574096,175.494156,48.807899
127.300003, 24.703951,16.043449,148.444199,49.053375
127.300003, 30.773188,14.234767,164.506897,49.407951
127.300003, -28.139217,-14.909942,157.100174,49.711845
47.400002, -15.281720,-10.008177,57.397297,48.068993
47.400002, -17.138588,-9.626004,61.804317,48.606857
47.400002, 21.468224,8.935225,72.053459,49.302620
100.699997, -20.814388,-14.792066,115.438072,48.187218
100.699997, -20.811245,-14.776060,115.438187,49.273262
100.699997, -24.715025,-13.428881,124.455406,49.644798
74.000000, -26.398712,-10.753627,106.656151,48.505989
74.000000, 17.575163,12.757779,84.040070,48.840431
74.000000, 19.755621,12.038817,89.281990,49.255310
74.000000, 23.879259,11.192954,100.037987,49.720772
180.699997, -40.890621,-15.948893,243.775818,48.315559
180.699997, 30.834936,18.563362,214.086044,48.520073
180.699997, 44.195927,15.503667,255.074753,48.889626
180.699997, -30.861315,-18.882891,217.963089,49.064781
180.699997, 41.409103,15.805323,245.547958,49.402199
180.699997, -30.717125,-18.567612,214.243118,49.601555
154.100006, 37.508450,14.855666,208.850433,48.105194
154.100006, -28.003195,-17.265606,181.450150,48.330833
154.100006, -36.906013,-14.854900,206.940140,48.681541
154.100006, 37.497211,14.750360,208.851349,49.270882
154.100006, -28.007854,-17.300541,181.450195,49.496422
127.400002, -35.340145,-13.467934,178.462997,48.094582
127.400002, 24.406290,16.222456,148.388519,48.326172
127.400002, 30.586504,14.264368,164.039932,48.679657
127.400002, -28.439417,-14.792234,158.055984,48.987122
127.400002, 32.541290,13.867315,170.038147,49.346359
127.400002, -25.990629,-15.551525,151.352585,49.620201
47.500000, -17.555851,-9.549927,62.880447,49.447525
180.800003, 30.734632,18.576200,214.350769,48.089027
180.800003, 44.620605,15.453544,256.654266,48.463837
180.800003, -30.966043,-18.817959,218.977066,48.635918
180.800003, 40.270123,16.101715,241.765778,48.961235
180.800003, -31.041605,-18.413837,214.295853,49.172295
180.800003, -44.456615,-15.472595,256.079193,49.544228
180.800003, 30.926435,18.841787,218.616898,49.717499
100.800003, 24.755293,13.399401,124.665787,48.254265
100.800003, -31.586315,-12.156437,144.009918,48.706833
100.800003, 24.762188,13.432374,124.667679,49.339516
74.099998, -23.373156,-11.288025,98.847260,48.444496
74.099998, 21.369616,11.688034,93.697952,48.853027
74.099998, -26.379995,-10.804173,106.679375,49.367783
74.099998, 17.620190,12.744423,84.234390,49.703117
154.199997, -28.253092,-17.178032,181.932449,48.312981
154.199997, -37.417866,-14.928921,208.627228,48.668053
154.199997, 28.061682,17.253807,181.632065,48.894981
154.199997, 37.008480,14.861652,207.352371,49.246384
154.199997, -28.257696,-17.204842,181.933929,49.478172
127.500000, -33.139359,-13.808453,171.822144,48.011963
127.500000, 25.534565,15.704637,150.332458,48.277077
127.500000, 32.443371,13.994711,169.686874,48.646233
127.500000, -26.161503,-15.487222,151.892029,48.922455
127.500000, -34.369057,-13.542744,175.595932,49.314125
127.500000, 24.758200,16.044008,148.740204,49.560097
47.599998, -17.058588,-9.663416,61.770329,48.847374
47.599998, 22.624416,8.814737,74.979591,49.613853
180.899994, -41.185047,-15.923086,244.946259,48.162125
180.899994, 30.788372,18.566118,214.389801,48.363861
180.899994, 44.409775,15.330962,256.051117,48.735893
180.899994, 40.820053,15.916760,243.734985,49.240234
180.899994, -30.874449,-18.513758,214.326645,49.445541
100.900002, 31.323309,12.146622,143.362854,48.300484
100.900002, -20.999796,-14.714050,115.790642,48.566788
100.900002, -24.857586,-13.390283,125.032860,48.938622
100.900002, 31.140676,12.202103,142.827545,49.381767
100.900002, -21.076616,-14.647992,115.898209,49.651840
74.199997, -23.072350,-11.341804,98.110764,48.264481
74.199997, 21.972830,11.587795,95.317123,48.682632
74.199997, -24.356417,-11.080847,101.497131,49.147499
74.199997, 19.893215,12.052823,90.002785,49.530640
154.300003, 37.039082,15.015832,207.485367,48.065224
154.300003, -28.264805,-17.186974,182.054260,48.297012
154.300003, -37.444447,-14.961802,208.790817,48.652084
154.300003, 28.067530,17.257097,181.747910,48.878815
154.300003, 37.029297,14.918816,207.488373,49.230118
127.599998, 25.723238,15.625853,150.886078,48.172935
127.599998, 32.943134,13.879942,171.301315,48.547150
127.599998, -25.717772,-15.621449,150.875076,48.815536
127.599998, -32.921543,-13.813096,171.263382,49.189651
127.599998, 25.733456,15.648416,150.901245,49.458138
47.700001, 19.282791,9.300949,67.114632,48.471474
47.700001, -16.302061,-9.830683,60.070187,48.973930
47.700001, -19.360453,-9.263058,67.308975,49.570511
101.000000, -25.029459,-13.353650,125.603569,48.066711
101.000000, 30.446564,12.337095,140.922729,48.495972
101.000000, -21.495554,-14.481750,116.767815,48.779831
101.000000, -25.539629,-13.252577,127.027489,49.156227
101.000000, 28.740347,12.584328,136.117172,49.556030
181.000000, -44.274597,-15.383936,255.658463,48.148834
181.000000, 30.897663,18.799398,218.456177,48.323494
181.000000, -41.247440,-15.969235,245.231064,48.658333
181.000000, 30.789667,18.576197,214.528809,48.859573
181.000000, 44.485851,15.271646,256.424469,49.232399
181.000000, -30.952511,-18.825319,218.921890,49.405373
74.300003, -24.166302,-11.139617,101.079193,48.367630
74.300003, 25.382753,10.915839,104.245117,49.249161
74.300003, -18.651985,-12.429676,86.924225,49.608795
127.699997, -37.237957,-13.287292,184.609879,48.108765
127.699997, 24.377388,16.487009,150.524628,48.315262
127.699997, 32.153576,14.057568,168.988373,48.684418
127.699997, -26.508278,-15.400270,152.974976,48.965401
127.699997, -35.861275,-13.350949,180.360718,49.377106
127.699997, 24.356886,16.299072,148.967453,49.601456
154.399994, 37.092064,14.950731,207.766479,48.049255
154.399994, -28.248468,-17.184490,182.132355,48.280350
154.399994, -37.389477,-14.795393,208.764542,48.634926
154.399994, 28.103338,17.277416,181.898743,48.862053
154.399994, 37.085155,14.874504,207.771530,49.213753
154.399994, -28.252407,-17.218565,182.131012,49.444748
47.799999, -15.990788,-9.908309,59.357540,48.146255
47.799999, -18.505869,-9.418399,65.366287,48.714172
47.799999, 17.651905,9.569851,63.358353,49.249359
74.400002, -20.086409,-12.045990,90.647263,48.374573
74.400002, -24.950018,-11.020950,103.182175,48.858284
74.400002, 19.200529,12.265018,88.400894,49.228134
74.400002, 22.669641,11.413885,97.239487,49.672867
101.099998, 28.760818,12.651491,136.175064,48.286102
101.099998, -29.105846,-12.605899,137.147369,49.017273
101.099998, 22.711700,14.070312,119.776566,49.327118
101.099998, 28.035046,12.758466,134.133072,49.728210
181.100006, -30.815224,-18.540504,214.625671,48.024658
181.100006, -44.460186,-15.388795,256.392029,48.396690
181.100006, 30.957302,18.877935,218.947723,48.569962
181.100006, -40.740555,-15.821420,243.684952,48.899742
181.100006, 30.916683,18.469091,214.572388,49.105843
181.100006, 44.311733,15.378028,255.880600,49.475792
181.100006, -30.921867,-18.871157,218.637222,49.650154
154.500000, 37.158337,15.010825,208.045761,48.033188
154.500000, -28.240952,-17.239563,182.213028,48.263588
154.500000, -37.363014,-14.855516,208.750198,48.617668
154.500000, 28.134121,17.270700,182.049286,48.845291
154.500000, 37.156258,14.968488,208.054321,49.197289
154.500000, -28.233673,-17.196712,182.210785,49.427689
127.800003, -38.256454,-12.995321,187.974075,48.107475
127.800003, 24.594860,16.517780,152.579941,48.302269
127.800003, 34.421478,13.696493,175.968277,48.698601
127.800003, -24.790983,-16.022697,149.109085,48.944473
127.800003, -30.928247,-14.234715,165.404648,49.299149
47.900002, -18.718428,-9.407615,65.947784,48.386177
47.900002, 17.320786,9.649406,62.649315,48.911346
47.900002, -20.972986,-9.051237,71.287422,49.569618
74.500000, -27.414104,-10.703746,109.750908,48.407799
74.500000, 17.049501,13.040628,83.408981,48.715263
74.500000, 19.065670,12.279215,87.842941,49.123795
74.500000, 22.176804,11.564096,96.014076,49.560791
101.199997, -27.932070,-12.751027,134.029221,48.379730
101.199997, 24.136248,13.674696,123.603378,48.711594
101.199997, 35.007118,11.839342,154.348068,49.245094
101.199997, -21.121693,-15.178051,120.322914,49.450401
181.199997, 44.377636,15.535997,256.153137,48.356125
181.199997, -30.942476,-18.873947,218.849213,48.530190
181.199997, 41.045593,15.954325,244.746826,48.862648
